date,prcp(mm/day),tmean(C),dayl(day),srad(W/m2),vp(Pa),flow(mm)
1997-07-19,3.3,15.785,0.6338483796296296,296.25,1231.38,0.7003845854248544
1997-07-20,0.11,12.725,0.6319996527777777,293.77,1133.09,0.6408464831089858
1997-07-21,0.0,14.114999999999998,0.6315355324074073,395.14,1095.57,0.6127011983778479
1997-07-22,0.0,13.73,0.6287943287037038,438.17,974.39,0.5780608479395244
1997-07-23,0.0,12.325000000000001,0.628,451.91,869.37,0.5423379865500033
1997-07-24,0.0,14.99,0.6267813657407407,503.82,881.04,0.5271828332332367
1997-07-25,0.0,17.935,0.624052199074074,482.36,1132.27,0.4979550375509011
1997-07-26,0.0,20.38,0.6238902777777778,457.09,1376.15,0.4687272418685657
1997-07-27,6.72,22.485,0.6207944444444444,360.36,1774.11,0.46764473091736797
1997-07-28,19.38,21.3,0.6199998842592592,281.92,1706.09,0.5055326142092844
1997-07-29,4.32,16.955000000000002,0.6183303240740741,322.7,1204.48,0.47197477472215843
1997-07-30,0.0,16.1,0.615999537037037,421.64,1166.14,0.4394994461862301
1997-07-31,0.0,17.835,0.6151532407407407,449.81,1219.41,0.4189317381134755
1997-08-01,2.04,19.225,0.6120002314814815,359.23,1360.21,0.41460169430868504
1997-08-02,2.05,20.155,0.6115356481481482,275.76,1748.83,0.38862143147994244
1997-08-03,1.61,15.57,0.6080510416666667,334.22,1197.35,0.364806190553595
1997-08-04,0.0,11.48,0.6078891203703704,471.04,745.44,0.3496510372368284
1997-08-05,0.0,13.425,0.6042853009259259,421.64,945.39,0.33124835106646905
1997-08-06,0.0,13.55,0.6039916666666666,422.59,945.24,0.31717570870090006
1997-08-07,0.0,14.34,0.6002854166666667,464.4,905.46,0.3041855772865288
1997-08-08,0.0,17.145,0.5999998842592592,436.88,1150.37,0.28686540206736694
1997-08-09,0.0,19.5,0.5962851851851851,426.8,1335.69,0.2760402925553908
1997-08-10,0.0,21.375,0.5959997685185184,378.01,1628.52,0.26629769399461234
1997-08-11,2.87,20.240000000000002,0.5920523148148148,379.79,1459.83,0.2630501611410195
1997-08-12,16.37,14.5,0.591992824074074,297.51,1058.37,0.26521518304341474
1997-08-13,0.53,12.01,0.5880002314814815,412.62,837.12,0.25872011733622907
1997-08-14,7.17,12.885000000000002,0.5879922453703703,234.75,1071.87,0.26846271589700754
1997-08-15,1.72,12.819999999999999,0.5840005787037037,403.37,864.9,0.25655509543383387
1997-08-16,10.36,14.89,0.5835359953703704,278.97,1112.36,0.2630501611410195
1997-08-17,4.96,17.365000000000002,0.5800003472222222,192.05,1513.85,0.2619676501898219
1997-08-18,0.0,13.879999999999999,0.5787818287037036,366.74,1044.81,0.2457299859218577
1997-08-19,0.0,13.735,0.5760005787037037,315.1,1122.14,0.23490487640988159
1997-08-20,0.0,12.91,0.5738478009259259,408.88,906.34,0.23165734355628878
1997-08-21,5.37,13.54,0.5719994212962963,296.39,945.87,0.23273985450748638
1997-08-22,12.46,13.5,0.5680513888888888,191.56,1190.14,0.2771228035065884
1997-08-23,10.83,15.06,0.5679997685185185,132.48,1427.34,0.3907864533823376
1997-08-24,5.12,15.17,0.5639996527777777,231.58,1253.15,0.4243442928694635
1997-08-25,0.69,14.465,0.5639916666666667,383.02,1021.91,0.39295147528473284
1997-08-26,0.0,15.32,0.56,422.92,1007.83,0.37238376721197824
1997-08-27,4.7,15.495000000000001,0.558330324074074,341.81,989.45,0.3615586577000021
1997-08-28,9.09,15.84,0.5560002314814815,252.01,1239.61,0.3745487891143735
1997-08-29,7.54,16.575,0.5520519675925926,134.61,1576.69,0.37996134387036146
1997-08-30,8.32,16.560000000000002,0.5520004629629629,185.13,1462.29,0.41784922716227785
1997-08-31,3.28,15.965,0.5479999999999999,200.43,1441.24,0.44274697903982296
1997-09-01,0.07,17.735,0.5479921296296296,292.05,1481.32,0.43516940238143964
1997-09-02,0.0,17.814999999999998,0.5439997685185185,324.62,1425.63,0.4275918257230564
1997-09-03,5.05,14.385000000000002,0.540794212962963,250.3,1150.19,0.42975684762545163
1997-09-04,0.0,10.235,0.54,236.86,982.21,0.41568420525988264
1997-09-05,0.0,10.945,0.5359994212962963,341.33,913.64,0.3994465409919185
1997-09-06,0.0,13.01,0.5359994212962963,367.43,983.12,0.38970394243114004
1997-09-07,2.73,14.785,0.5319998842592593,241.73,1283.23,0.3821263657727567
1997-09-08,0.0,12.37,0.5298482638888888,411.55,846.32,0.364806190553595
1997-09-09,2.34,12.74,0.5279998842592593,349.22,944.29,0.3593936357976069
1997-09-10,2.28,12.975,0.5240002314814816,157.82,1288.7,0.3518160591392236
1997-09-11,0.0,13.51,0.5240002314814816,159.33,1345.82,0.3464035043832356
1997-09-12,0.15,14.18,0.520000462962963,183.56,1373.19,0.33557839487125946
1997-09-13,0.08,16.305,0.5183310185185186,263.81,1434.75,0.3236707744080857
1997-09-14,0.34,16.28,0.5159998842592592,334.06,1313.92,0.31284566489610965
1997-09-15,0.0,15.735,0.511999537037037,356.17,1217.77,0.3085156210913192
1997-09-16,0.29,12.375,0.511999537037037,378.52,913.7,0.29336046777455266
1997-09-17,0.0,9.11,0.5079996527777778,395.91,686.45,0.2814528473113789
1997-09-18,2.94,12.889999999999999,0.5067805555555556,319.7,890.96,0.2771228035065884
1997-09-19,0.0,14.594999999999999,0.503999537037037,363.54,1063.19,0.26846271589700754
1997-09-20,8.11,12.594999999999999,0.4999997685185186,224.15,1068.45,0.26413267209221714
1997-09-21,8.22,6.01,0.4999997685185186,194.08,720.0,0.2608851392386243
1997-09-22,0.0,4.74,0.4959997685185185,361.4,544.82,0.2511425406778458
1997-09-23,4.06,7.3549999999999995,0.49366840277777774,259.61,710.28,0.25006002972664815
1997-09-24,4.74,4.1450000000000005,0.4919994212962963,231.4,579.97,0.24031743116586965
1997-09-25,1.38,5.765000000000001,0.48800034722222224,300.41,612.66,0.23706989831227682
1997-09-26,0.0,7.315,0.48800034722222224,277.97,759.9,0.23057483260509115
1997-09-27,0.07,4.665,0.4840002314814815,337.31,560.91,0.22407976689790549
1997-09-28,0.0,7.74,0.48167002314814816,379.79,569.48,0.21974972309311505
1997-09-29,4.34,9.395,0.4800005787037037,335.85,695.04,0.22840981070269592
1997-09-30,14.55,11.594999999999999,0.4760001157407408,193.71,1008.05,0.28686540206736694
1997-10-01,2.17,6.915,0.4760001157407408,292.27,662.39,0.272792759701798
1997-10-02,1.0,4.0649999999999995,0.4719996527777777,176.38,663.0,0.2598026282874267
1997-10-03,0.0,3.8449999999999998,0.4701513888888889,288.5,559.75,0.2543900735314386
1997-10-04,0.0,5.205,0.46799976851851854,321.7,556.53,0.2511425406778458
1997-10-05,3.27,7.875,0.463999537037037,210.83,758.45,0.2554725844826362
1997-10-06,3.25,10.605,0.463999537037037,226.07,882.56,0.2543900735314386
1997-10-07,0.0,10.19,0.46,303.51,793.23,0.24031743116586965
1997-10-08,0.0,5.864999999999999,0.45920532407407405,316.25,566.17,0.23382236545868398
1997-10-09,0.0,6.7,0.45599953703703705,284.56,649.51,0.23382236545868398
1997-10-10,0.48,11.57,0.45200810185185186,276.28,920.0,0.23273985450748638
1997-10-11,0.0,9.105,0.452,314.97,642.39,0.22083223404431265
1997-10-12,0.0,4.335,0.4480001157407407,269.68,550.93,0.22407976689790549
1997-10-13,0.0,6.295,0.4480001157407407,237.31,663.5,0.22407976689790549
1997-10-14,0.0,8.95,0.4440001157407408,239.51,800.0,0.22083223404431265
1997-10-15,0.0,9.245,0.44166932870370373,278.09,720.3,0.21325465738592939
1997-10-16,0.0,8.735,0.4400003472222222,187.57,862.35,0.20459456977634852
1997-10-17,0.0,3.945,0.43611064814814815,224.27,573.08,0.20134703692275568
1997-10-18,0.0,4.34,0.43600011574074077,223.8,592.18,0.19809950406916285
1997-10-19,0.0,5.095,0.43200000000000005,298.0,457.65,0.19485197121557002
1997-10-20,0.0,5.140000000000001,0.43194837962962956,284.99,487.76,0.1916044383619772
1997-10-21,2.82,3.965,0.428,169.62,570.22,0.18943941645958198
1997-10-22,1.86,0.7650000000000001,0.4261517361111111,202.32,449.74,0.18943941645958198
1997-10-23,2.04,-2.7299999999999995,0.42400011574074076,193.01,369.52,0.18943941645958198
1997-10-24,0.0,-2.8099999999999996,0.42121863425925926,209.23,360.18,0.18943941645958198
1997-10-25,0.0,-1.945,0.41999976851851856,241.63,355.78,0.18510937265479152
1997-10-26,0.0,-1.455,0.4164640046296296,261.29,344.35,0.17861430694760583
1997-10-27,9.52,-1.6600000000000001,0.4159996527777778,179.8,379.57,0.1840268617035939
1997-10-28,11.26,-0.7549999999999999,0.4121109953703704,57.86,527.75,0.20784210262994132
1997-10-29,4.04,-0.15000000000000002,0.41200046296296294,73.54,534.58,0.21866721214191742
1997-10-30,0.0,1.5350000000000001,0.4080084490740741,125.89,562.15,0.22083223404431265
1997-10-31,0.0,0.125,0.40794895833333333,239.27,402.43,0.22299725594670786
1997-11-01,0.89,3.0700000000000003,0.40399999999999997,195.1,543.38,0.22949232165389355
1997-11-02,10.82,8.004999999999999,0.4037145833333334,121.42,827.78,0.33557839487125946
1997-11-03,4.68,10.379999999999999,0.40000023148148145,123.31,953.62,0.5672357384275483
1997-11-04,0.62,6.095000000000001,0.39971435185185183,203.38,623.45,0.6029585998170693
1997-11-05,11.04,5.26,0.3960082175925926,109.8,698.47,0.72961238110719
1997-11-06,0.0,1.9749999999999999,0.39571446759259266,183.79,502.48,0.8227083229101846
1997-11-07,0.0,1.735,0.3921108796296296,197.78,468.31,0.8865764690308435
1997-11-08,0.0,1.81,0.3919487268518519,217.57,438.66,0.940702016590724
1997-11-09,4.11,1.1949999999999998,0.3884644675925926,167.27,439.62,0.9883324984434189
1997-11-10,4.67,2.24,0.38799999999999996,61.01,624.97,1.0706033307344374
1997-11-11,1.67,1.555,0.3848466435185185,83.1,591.76,1.1366364987574917
1997-11-12,1.74,-1.7799999999999998,0.3840003472222222,142.21,413.84,1.1474616082694677
1997-11-13,0.0,-5.35,0.38166932870370374,151.52,313.7,1.1366364987574917
1997-11-14,0.0,-7.47,0.3799997685185186,173.85,251.65,1.1258113892455155
1997-11-15,0.0,-6.1899999999999995,0.37920590277777777,141.77,295.28,1.0933360607095872
1997-11-16,0.0,-5.359999999999999,0.37611087962962964,93.41,351.18,1.0695208197832398
1997-11-17,0.0,-5.86,0.3759486111111111,170.77,280.76,1.0251378707841377
1997-11-18,0.0,-7.484999999999999,0.37321898148148147,195.85,222.42,0.9937450531994071
1997-11-19,0.0,-5.96,0.3719998842592593,192.57,259.41,0.9645172575170715
1997-11-20,0.0,-2.53,0.37120578703703705,153.86,378.28,0.9244643523227599
1997-11-21,0.93,-2.4499999999999997,0.3684645833333333,149.97,397.87,0.8984840894940173
1997-11-22,0.0,-5.89,0.3680003472222222,180.49,275.12,0.8497710966901247
1997-11-23,0.27,-10.3,0.36615196759259255,187.49,198.47,0.8075531695934178
1997-11-24,5.74,-7.5,0.3644642361111111,129.69,251.54,0.7945630381790466
1997-11-25,1.06,-8.225,0.36400011574074076,187.08,207.14,0.7577576658383279
1997-11-26,2.1,-5.54,0.3621513888888889,187.1,268.41,0.7480150672775493
1997-11-27,5.68,-5.625,0.3604638888888889,129.24,285.24,0.7112096949368305
1997-11-28,0.52,-12.35,0.3599998842592593,206.76,134.48,0.6841469211568902
1997-11-29,0.0,-8.725,0.35920578703703704,166.68,228.29,0.6624967021329381
1997-11-30,0.0,-5.99,0.3572189814814815,155.87,288.26,0.6365164393041954
1997-12-01,3.75,-5.77,0.35611041666666665,133.97,291.09,0.6246088188410216
1997-12-02,10.16,-5.0200000000000005,0.3559483796296296,76.44,353.38,0.6159487312314408
1997-12-03,0.0,-2.0050000000000003,0.3546476851851852,91.87,446.87,0.6072886436218599
1997-12-04,0.0,-4.485,0.35321898148148145,153.47,319.55,0.6072886436218599
1997-12-05,4.4,-4.195,0.35211030092592593,99.97,351.83,0.604041110768267
1997-12-06,15.3,-2.12,0.35199988425925927,45.19,470.97,0.6224437969386264
1997-12-07,12.08,-2.215,0.35171423611111113,56.53,457.87,0.6505890816697643
1997-12-08,1.24,-8.540000000000001,0.3506474537037037,164.88,224.72,0.6386814612065905
1997-12-09,0.13,-11.24,0.34966921296296294,161.41,184.64,0.623526307889824
1997-12-10,0.0,-12.030000000000001,0.3488465277777778,182.03,156.93,0.6029585998170693
1997-12-11,0.0,-14.930000000000001,0.3481105324074074,198.77,94.2,0.5596581617691649
1997-12-12,0.0,-15.739999999999998,0.3480079861111111,200.06,80.01,0.5466680303547936
1997-12-13,0.0,-9.445,0.34794849537037037,173.3,200.0,0.5358429208428175
1997-12-14,0.12,-7.859999999999999,0.34771435185185184,157.85,233.7,0.526100322282039
1997-12-15,0.0,-16.585,0.3472057870370371,188.31,80.0,0.5174402346724581
1997-12-16,0.0,-18.205,0.3466476851851852,189.37,80.0,0.5001200594532963
1997-12-17,0.0,-8.32,0.3466476851851852,175.02,200.0,0.4892949499413202
1997-12-18,0.0,-7.185,0.3461518518518519,174.79,211.84,0.48388239518533216
1997-12-19,0.81,-10.075,0.3461518518518519,164.43,182.02,0.47413979662455363
1997-12-20,0.0,-10.375,0.3456693287037037,159.3,183.15,0.4600671542589847
1997-12-21,0.0,-15.79,0.3456693287037037,153.6,120.0,0.4546545995029967
1997-12-22,0.0,-18.38,0.3461518518518519,185.49,80.0,0.4459945118934157
1997-12-23,0.0,-16.745,0.3461518518518519,191.82,80.0,0.4384169352350325
1997-12-24,3.63,-12.74,0.3461518518518519,126.22,138.7,0.42975684762545163
1997-12-25,3.16,-10.545,0.3466476851851852,169.76,158.21,0.4221792709670683
1997-12-26,10.05,-5.595,0.3472057870370371,84.43,305.66,0.4113541614550923
1997-12-27,2.9,-5.8549999999999995,0.34771435185185184,119.92,268.45,0.40052905194311617
1997-12-28,0.0,-12.83,0.34794849537037037,188.0,120.0,0.40269407384551137
1997-12-29,0.0,-17.165,0.34800000000000003,187.25,80.0,0.40052905194311617
1997-12-30,9.42,-9.465,0.3480079861111111,134.72,174.31,0.39511649718712805
1997-12-31,5.57,-10.68,0.3484641203703704,126.43,172.12,0.384291387675152
1998-01-01,0.0,-21.39,0.34921886574074074,193.75,47.77,0.3680537234071878
1998-01-02,1.64,-14.625,0.35015162037037034,201.08,90.91,0.3604761467488045
1998-01-03,1.64,-4.78,0.35120578703703703,184.42,241.38,0.35398108104161885
1998-01-04,1.93,-5.76,0.3519482638888889,173.69,236.68,0.3464035043832356
1998-01-05,3.48,-16.025,0.35200787037037035,151.73,94.3,0.3518160591392236
1998-01-06,9.19,-11.825,0.35284641203703704,78.93,200.0,0.3615586577000021
1998-01-07,7.94,-10.129999999999999,0.3541518518518519,37.5,256.54,0.3853738986263496
1998-01-08,15.6,-9.53,0.35571446759259256,35.21,279.96,0.3961990081383257
1998-01-09,16.16,-7.914999999999999,0.35600000000000004,45.16,290.54,0.4763048185269489
1998-01-10,8.37,-5.95,0.3564643518518519,63.41,320.56,0.5163577237212605
1998-01-11,0.45,-6.4399999999999995,0.35815185185185183,131.18,282.72,0.5120276799164701
1998-01-12,0.0,-12.280000000000001,0.3599482638888889,208.75,140.28,0.4882124389901227
1998-01-13,3.19,-12.495,0.36000787037037035,188.6,120.0,0.47738732947814655
1998-01-14,3.19,-13.505,0.36121863425925926,163.1,120.0,0.45681962140539184
1998-01-15,0.0,-19.865000000000002,0.3637142361111111,198.88,80.0,0.44274697903982296
1998-01-16,0.0,-17.655,0.36400011574074076,207.23,83.12,0.4330043804790444
1998-01-17,0.0,-15.485,0.36521898148148146,233.02,97.33,0.4275918257230564
1998-01-18,0.0,-8.475,0.36771435185185186,199.38,211.98,0.42109676001587076
1998-01-19,1.04,-3.9299999999999997,0.3680083333333333,106.77,374.9,0.41460169430868504
1998-01-20,1.58,-3.275,0.3696696759259259,73.06,439.99,0.4113541614550923
1998-01-21,0.77,-5.984999999999999,0.3719483796296296,135.24,304.11,0.40702411765030183
1998-01-22,0.0,-15.905000000000001,0.37211041666666667,240.0,93.97,0.4016115628943137
1998-01-23,0.19,-22.925,0.3746479166666667,267.95,40.0,0.40052905194311617
1998-01-24,16.0,-13.325000000000001,0.3760002314814815,164.29,135.28,0.4113541614550923
1998-01-25,6.47,-7.87,0.3772188657407407,91.6,280.0,0.4275918257230564
1998-01-26,0.0,-15.61,0.3799997685185186,244.77,113.58,0.4243442928694635
1998-01-27,0.0,-22.265,0.3804640046296296,282.65,40.0,0.41351918335748744
1998-01-28,0.0,-14.45,0.383714699074074,268.12,111.18,0.40052905194311617
1998-01-29,1.01,-12.07,0.38400833333333334,275.46,120.0,0.38970394243114004
1998-01-30,5.8,-7.175,0.3866476851851852,141.41,268.87,0.3810438548215591
1998-01-31,2.05,-6.1049999999999995,0.38799999999999996,174.99,288.54,0.37238376721197824
1998-02-01,0.0,-11.405,0.3901519675925926,307.23,120.0,0.3658887015047926
1998-02-02,0.0,-9.29,0.39200034722222227,307.21,143.5,0.3593936357976069
1998-02-03,0.0,-4.9799999999999995,0.3936696759259259,306.44,210.8,0.35289857009042125
1998-02-04,0.0,-11.295,0.39600023148148145,322.73,120.0,0.3485685262856308
1998-02-05,0.0,-16.635,0.3972188657407407,328.84,60.53,0.3464035043832356
1998-02-06,0.0,-16.39,0.40000023148148145,331.18,67.07,0.3485685262856308
1998-02-07,0.0,-15.305,0.4012189814814815,330.96,75.82,0.3518160591392236
1998-02-08,0.0,-14.82,0.40399999999999997,320.72,80.0,0.3550635919928165
1998-02-09,0.0,-14.6,0.40521898148148144,315.34,80.0,0.3593936357976069
1998-02-10,0.0,-13.040000000000001,0.4080003472222223,328.23,94.61,0.3637236796023974
1998-02-11,0.0,-8.705,0.40966990740740744,328.75,139.62,0.3680537234071878
1998-02-12,9.45,-2.495,0.41200046296296294,206.08,301.33,0.3713012562607806
1998-02-13,4.13,-3.105,0.41464768518518513,168.2,362.61,0.3745487891143735
1998-02-14,0.0,-14.389999999999999,0.4159996527777778,282.13,120.0,0.38753892052874483
1998-02-15,0.0,-18.425,0.419205324074074,259.84,80.0,0.3745487891143735
1998-02-16,0.0,-16.675,0.41999976851851856,331.8,80.0,0.3821263657727567
1998-02-17,0.0,-8.695,0.42400011574074076,291.54,187.38,0.38753892052874483
1998-02-18,0.0,-4.87,0.42400011574074076,309.04,241.98,0.3853738986263496
1998-02-19,12.88,-2.62,0.428,128.56,387.79,0.39836403004072096
1998-02-20,6.28,-2.1350000000000002,0.42846388888888887,72.14,453.86,0.4275918257230564
1998-02-21,2.05,-2.6550000000000002,0.43200000000000005,114.11,438.83,0.43083935857664923
1998-02-22,0.0,-4.08,0.4336695601851852,195.01,344.51,0.428674336674254
1998-02-23,0.0,-7.475,0.43600011574074077,379.86,160.0,0.4275918257230564
1998-02-24,0.01,-6.275,0.4399488425925926,377.89,185.16,0.42650931477185877
1998-02-25,17.85,-3.6950000000000003,0.4400003472222222,195.71,319.49,0.4600671542589847
1998-02-26,13.84,-0.35,0.4440001157407408,69.34,536.11,0.506615125160482
1998-02-27,3.01,0.79,0.4440081018518519,88.04,566.38,0.5196052565748533
1998-02-28,2.51,2.4,0.4480001157407407,131.38,605.93,0.5141927018188653
1998-03-01,6.44,2.975,0.4501516203703704,127.22,616.28,0.5141927018188653
1998-03-02,3.22,1.565,0.452,97.88,599.33,0.5520805851107816
1998-03-03,0.01,-0.6050000000000001,0.45599953703703705,159.03,490.83,0.6062061326706623
1998-03-04,0.13,-2.27,0.45599953703703705,163.76,433.56,0.6765693444985069
1998-03-05,0.0,-3.795,0.46,199.35,373.89,0.7523451110823397
1998-03-06,0.0,-4.555,0.4604638888888889,240.04,338.96,0.8118832133982083
1998-03-07,0.66,-8.485,0.463999537037037,470.09,150.97,0.882246425226053
1998-03-08,1.23,-4.435,0.46799976851851854,407.82,263.06,0.9526096370538978
1998-03-09,17.89,0.7850000000000001,0.46799976851851854,229.86,480.14,1.1041611702215632
1998-03-10,14.7,3.28,0.4719996527777777,284.65,534.93,1.4289144555808466
1998-03-11,0.41,-6.025,0.4719996527777777,450.47,229.96,1.6454166458203692
1998-03-12,0.0,-14.774999999999999,0.4760001157407408,401.88,124.76,1.851093726547915
1998-03-13,0.0,-14.73,0.4800005787037037,441.59,120.05,2.0026452597155804
1998-03-14,1.38,-11.565,0.4800005787037037,487.67,130.92,2.0784210262994134
1998-03-15,1.81,-5.875,0.4840002314814815,393.83,276.95,2.14337168337127
1998-03-16,0.0,-9.435,0.4840002314814815,506.39,160.0,2.1758470119071984
1998-03-17,0.0,-10.629999999999999,0.48800034722222224,534.36,124.58,2.1758470119071984
1998-03-18,0.0,-7.0249999999999995,0.4919994212962963,539.22,160.5,2.1650219023952224
1998-03-19,0.0,-5.46,0.4919994212962963,523.66,211.65,2.121721464347318
1998-03-20,3.84,-5.915,0.4959997685185185,275.79,280.0,2.110896354835342
1998-03-21,0.5,-8.77,0.4959997685185185,485.81,199.9,2.0784210262994134
1998-03-22,9.7,-6.675,0.4999997685185186,270.04,280.0,2.024295478739533
1998-03-23,5.38,-8.315,0.503999537037037,257.42,246.64,2.0026452597155804
1998-03-24,0.0,-8.69,0.503999537037037,526.35,175.36,1.9485197121557
1998-03-25,0.0,-8.365,0.5079996527777778,581.52,131.46,1.861918836059891
1998-03-26,7.56,-2.6099999999999994,0.5079996527777778,453.08,277.15,1.8186183980119868
1998-03-27,9.4,4.8950000000000005,0.511999537037037,317.73,603.84,1.8943941645958196
1998-03-28,2.31,6.1450000000000005,0.5159998842592592,405.15,640.0,2.0675959167874374
1998-03-29,0.97,6.02,0.5159998842592592,394.93,682.58,2.33822365458684
1998-03-30,2.53,4.569999999999999,0.520000462962963,417.37,529.84,2.92277956823355
1998-03-31,7.63,3.535,0.520000462962963,253.62,603.47,3.626411686511997
1998-04-01,8.04,1.1199999999999999,0.5240002314814816,233.39,522.14,4.416644680886253
1998-04-02,9.18,0.3400000000000001,0.5279998842592593,139.95,549.43,4.957900156485059
1998-04-03,9.29,-0.8600000000000001,0.5279998842592593,130.2,509.19,5.228527894284461
1998-04-04,1.71,-1.81,0.5319998842592593,203.14,450.28,5.293478551356318
1998-04-05,0.0,-1.0050000000000001,0.5319998842592593,272.04,463.17,5.206877675260509
1998-04-06,0.0,0.925,0.5359994212962963,218.13,559.95,5.098626580140748
1998-04-07,0.39,0.8849999999999999,0.5395353009259259,237.63,556.68,4.947075046973083
1998-04-08,0.0,1.405,0.54,459.54,472.65,4.817173732829369
1998-04-09,0.0,0.7600000000000002,0.5439997685185185,551.71,390.84,4.773873294781465
1998-04-10,0.0,-1.145,0.5439997685185185,552.69,343.15,4.698097528197632
1998-04-11,0.0,0.38500000000000023,0.5479999999999999,517.43,412.44,4.600671542589847
1998-04-12,0.0,2.0549999999999997,0.5498481481481481,602.1,381.48,4.557371104541943
1998-04-13,0.0,4.295,0.5520004629629629,618.46,426.28,4.665622199661704
1998-04-14,0.0,4.49,0.5559922453703704,609.87,450.55,5.001200594532963
1998-04-15,0.0,5.17,0.5560002314814815,599.66,487.33,5.520805851107817
1998-04-16,0.0,6.06,0.56,631.79,455.24,6.137837093290456
1998-04-17,10.09,7.63,0.5600517361111111,420.67,641.6,7.371899577655732
1998-04-18,0.97,5.745,0.5639996527777777,331.2,740.77,8.800814033236579
1998-04-19,0.0,6.62,0.5663305555555556,403.73,733.24,9.634347465658738
1998-04-20,8.05,5.4799999999999995,0.5679997685185185,326.55,654.44,10.283854036377306
1998-04-21,5.85,2.505,0.5715351851851852,381.04,530.73,10.71685841685635
1998-04-22,0.0,5.32,0.5719994212962963,609.82,506.46,10.66273286929647
1998-04-23,0.0,6.96,0.5760005787037037,619.43,559.94,10.565306883688685
1998-04-24,5.59,5.53,0.5760005787037037,412.9,624.57,10.392105131497066
1998-04-25,5.17,1.9900000000000002,0.5800003472222222,245.72,575.67,10.208078269793473
1998-04-26,1.53,0.3700000000000001,0.5807946759259259,511.2,428.8,9.785898998826404
1998-04-27,1.51,0.1349999999999998,0.5840005787037037,525.92,402.17,9.255468632739575
1998-04-28,0.12,3.2899999999999996,0.5853530092592593,545.99,510.43,8.692562938116817
1998-04-29,0.0,6.69,0.5880002314814815,637.41,530.23,8.205433010077892
1998-04-30,0.0,9.73,0.5903311342592593,641.34,611.89,7.7940788486228
1998-05-01,0.0,12.204999999999998,0.5920008101851852,644.92,666.86,7.49097578228747
1998-05-02,3.64,10.74,0.5943310185185184,516.13,701.01,7.274473592047947
1998-05-03,5.29,10.645,0.5959997685185184,254.72,1010.5,7.177047606440162
1998-05-04,1.74,14.035,0.5987809027777777,400.67,1177.95,6.895594759128783
1998-05-05,0.42,15.4,0.5999998842592592,458.77,1236.37,6.5708414737695
1998-05-06,1.13,16.26,0.6027810185185185,332.41,1438.88,6.235263078898241
1998-05-07,3.75,15.629999999999999,0.6039996527777778,222.27,1429.75,5.8996846840269805
1998-05-08,4.05,15.305,0.6063304398148148,263.81,1347.05,5.499155632083865
1998-05-09,5.63,12.95,0.6079995370370371,301.7,1112.26,5.196052565748533
1998-05-10,0.92,11.05,0.6098476851851852,407.3,946.67,5.012025704044939
1998-05-11,0.0,10.765,0.6120002314814815,610.22,682.12,4.719747747221584
1998-05-12,0.0,9.5,0.6133524305555556,637.3,552.8,4.42746979039823
1998-05-13,0.0,11.165000000000001,0.6159914351851852,628.61,629.97,4.146016943086851
1998-05-14,0.0,14.055000000000001,0.6162851851851852,629.28,717.68,3.8753892052874477
1998-05-15,0.0,16.38,0.6195356481481481,598.48,925.21,3.615586577000021
1998-05-16,0.0,15.65,0.6199998842592592,579.41,952.51,3.399084386760499
1998-05-17,0.0,13.975,0.6227818287037037,566.0,895.03,3.1934073060329524
1998-05-18,0.0,13.605,0.6240006944444445,473.59,1039.71,2.9336046777455267
1998-05-19,0.0,11.43,0.6253526620370371,515.32,838.3,2.7062773779940277
1998-05-20,0.0,13.215,0.6278895833333333,555.02,853.55,2.522250516290434
1998-05-21,7.85,16.119999999999997,0.6280518518518519,390.59,1163.09,2.349048764098816
1998-05-22,14.9,11.54,0.6303303240740741,296.74,968.73,2.2624478880030074
1998-05-23,10.59,8.11,0.6319916666666667,209.1,875.22,2.1866721214191744
1998-05-24,3.89,9.7,0.6322856481481481,239.37,920.43,2.1758470119071984
1998-05-25,2.02,13.114999999999998,0.6347809027777778,471.34,911.52,2.121721464347318
1998-05-26,2.94,14.145,0.6360001157407408,365.09,1087.7,2.035120588251509
1998-05-27,0.0,8.9,0.6362856481481481,570.92,607.47,1.9160443836197718
1998-05-28,0.0,11.785,0.6387810185185185,560.68,731.58,1.8077932885000105
1998-05-29,1.44,17.095,0.6399917824074074,433.32,1265.39,1.7211924124042017
1998-05-30,0.35,14.845,0.6400512731481481,424.73,1139.43,1.6129413172844407
1998-05-31,1.89,7.135,0.6418483796296296,499.68,546.8,1.5046902221646794
1998-06-01,4.63,10.27,0.6435354166666667,278.35,915.44,1.4289144555808466
1998-06-02,0.0,7.834999999999999,0.6439998842592592,554.3,549.03,1.3098382509491096
1998-06-03,6.44,9.86,0.6442856481481481,310.12,827.31,1.2557127033892288
1998-06-04,4.8,6.92,0.6458482638888889,203.53,788.97,1.16911182729342
1998-06-05,5.47,8.225,0.6471538194444444,215.89,850.52,1.1149862797335395
1998-06-06,3.62,10.395,0.6479927083333333,243.63,937.54,1.080345929295216
1998-06-07,0.68,10.905,0.6480521990740741,440.57,828.98,1.0251378707841377
1998-06-08,0.0,12.275,0.6487947916666666,385.39,976.32,0.9796724108338379
1998-06-09,0.0,11.66,0.6498487268518519,498.18,745.47,0.9287943961275504
1998-06-10,0.0,14.170000000000002,0.6507814814814814,527.93,756.18,0.8844114471284483
1998-06-11,0.11,16.655,0.6515357638888889,516.38,904.99,0.8400284981293462
